CNPJ_Companhia;Nome_Companhia;Data_Referencia;Versao;Codigo_CVM;Categoria;Tipo;Data_Entrega;Tipo_Apresentacao;Motivo_Reapresentacao;Protocolo_Entrega;Link_Download,,,,,,
00.776.574/0001-56;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2024-03-01;1;20990;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;020990IPE010320240104539204-09;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220563&numSequencia=745289&numVersao=1,,,,,,
00.776.574/0001-56;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2024-04-01;1;20990;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-09;AP - Apresentação;;020990IPE010420240104542104-30;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1235778&numSequencia=760504&numVersao=1,,,,,,
00.776.574/0001-56;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2024-05-01;1;20990;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-10;AP - Apresentação;;020990IPE010520240104545304-02;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1248542&numSequencia=773268&numVersao=1,,,,,,
00.776.574/0001-56;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2024-05-01;2;20990;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;RE - Reapresentação Espontânea;Inclusão posição acionária no conselho fiscal.;020990IPE010520240204545304-02;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280920&numSequencia=805646&numVersao=2,,,,,,
00.776.574/0001-56;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2024-07-01;1;20990;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;020990IPE010720240104551304-72;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269983&numSequencia=794709&numVersao=1,,,,,,
00.776.574/0001-56;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2024-08-01;1;20990;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;020990IPE010820240104554504-41;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280998&numSequencia=805724&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-01-01;2;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-25;RE - Reapresentação Espontânea;ajuste de movimentação de ADM;015253IPE010120240204533603-34;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1211773&numSequencia=736499&numVersao=2,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-02-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-11;AP - Apresentação;;015253IPE010220240104536205-69;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1206123&numSequencia=730849&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-03-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;015253IPE010320240104539204-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220640&numSequencia=745366&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-04-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-09;AP - Apresentação;;015253IPE010420240104542104-07;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1235676&numSequencia=760402&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-04-01;2;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;RE - Reapresentação Espontânea;Ajuste de saída de Adm;015253IPE010420240204542104-07;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301144&numSequencia=825870&numVersao=2,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-05-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-10;AP - Apresentação;;015253IPE010520240104545304-83;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1248645&numSequencia=773371&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-06-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;015253IPE010620240104548303-90;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258539&numSequencia=783265&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-07-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;015253IPE010720240104551303-20;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269692&numSequencia=794418&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-08-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;015253IPE010820240104554503-50;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280786&numSequencia=805512&numVersao=1,,,,,,
00.864.214/0001-06;ENERGISA SA;2024-09-01;1;15253;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;015253IPE010920240104557504-10;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290518&numSequencia=815244&numVersao=1,,,,,,
00.873.894/0001-24;LET'S RENT A CAR S.A.;2024-01-01;1;27383;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-10;AP - Apresentação;;027383IPE010120240104533205-99;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1193104&numSequencia=717830&numVersao=1,,,,,,
00.873.894/0001-24;LET'S RENT A CAR S.A.;2024-02-01;1;27383;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-04;AP - Apresentação;;027383IPE010220240104535505-25;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1202624&numSequencia=727350&numVersao=1,,,,,,
